	col0_1	col0_2	col0_3	ring1ab_1	ring1ab_2	ring1ab_3	emf1_1	emf1_2	emf1_3	clfswn_1	clfswn_2	clfswn_3
AT4G25480	0.17405	0.190286	0	1.890913	0.66514	0.805641	2.006181	1.808475	1.760365	0	0.370165	0.676438
AT4G25490	0.082316	0.392124	0.25706	14.39653	5.548	8.872049	0.375181	0.056049	0.31337	0	0.068217	0.258474
AT4G25500	56.9251	57.92956	55.71124	50.6119	46.90743	51.77963	54.21234	48.07253	46.84896	54.35677	48.41345	51.15092
AT4G25510	0.684143	0.268586	0.296461	0	0.391439	0.255076	1.275426	0.215287	0.264621	0.435704	0.794866	0.277113
AT4G25515	4.104959	4.432561	4.209556	3.381579	4.216376	4.174181	5.654293	5.030974	5.520081	4.34424	4.02045	3.922503
AT4G25520	12.61453	12.41526	12.51654	9.798423	9.434408	10.45093	15.06807	14.06317	13.58626	11.84153	10.21485	9.370307
AT4G25530	0.021639	0	0	0	0.037965	0	0.041444	0.911354	0.423876	0.941201	1.31698	0.884581
AT4G25540	0.462688	0.467555	0.647717	1.080268	1.118757	0.999784	2.903271	1.954763	2.574436	1.946793	2.788096	2.451543
AT4G25550	41.02361	40.348	39.04359	44.99305	42.74292	39.10647	37.40459	38.60793	47.82216	34.05067	33.54234	32.66994
AT4G25560	1.475617	3.020531	2.195123	0.657739	1.161821	0.747625	0.621884	0.531994	0.952702	0.079324	0.720434	0.711276
AT4G25570	126.0056	131.7888	143.5814	120.3149	120.5819	130.0684	70.80873	64.75555	67.61779	70.07529	68.07745	66.28944
AT4G25580	2.766933	2.91437	5.517862	11.22673	12.55662	13.32762	46.47436	18.75215	10.71184	158.4831	164.8294	148.6174
AT4G25585	0	0	0	0	0	0	0	0	0	0.555342	0	0
AT4G25590	0	0	0	0	0	0.155807	0	0	0	0	0	0
AT4G25600	5.314367	5.304031	5.461563	7.394142	7.296559	5.027646	8.087899	7.558344	7.705348	9.014167	9.636947	9.924851
AT4G25610	5.404066	6.634603	6.933107	5.469891	6.916349	6.18086	7.547877	7.305458	7.388442	5.883526	5.822869	4.965786
AT4G25620	20.25998	20.48685	21.86746	26.05059	25.17706	30.73918	7.892052	8.918743	6.201244	5.745783	5.638242	6.268203
AT4G25630	11.70741	15.859	14.34803	21.4432	21.1761	20.23467	28.93051	25.41228	29.20443	39.10657	42.18965	40.41334
AT4G25631	0.445678	1.368618	1.255991	0.610151	0.229591	1.348225	1.005278	1.113707	0.918731	1.910415	1.672876	1.622087
AT4G25635	0.002102	0.001472	0	0.001683	0	0	0.001342	0.001753	0.00049	0.002622	0.043166	0.001388
AT4G25640	15.7088	17.78448	19.56473	26.15615	25.39648	18.7623	34.04686	38.92172	39.31814	72.98228	70.25201	60.54476
AT4G25650	48.70328	47.62823	49.69161	42.13608	44.51871	42.99947	20.32709	23.1747	26.13871	21.73061	19.00492	20.81455
AT4G25660	19.65526	20.26405	20.68484	18.58832	17.30612	21.14295	18.29117	19.90987	18.03767	15.76913	16.37257	14.42514
AT4G25670	0.4418129	0.3293324	1.002672	1.314722	0.8177023	1.106062	1.783975	1.757772	0.9267979	0.003972252	0.6613192	1.312097
AT4G25672	28.54703	24.79101	27.49917	33.20692	27.5467	22.00347	22.64765	28.12116	29.65113	26.49778	26.734	25.4732
AT4G25680	20.05952	19.93313	20.12813	22.31126	22.41337	23.74389	23.51592	20.98393	20.69304	24.45614	20.71235	24.77496
AT4G25690	15.58077	16.94086	17.58	13.66291	14.13683	13.61243	21.15405	25.19281	22.48555	13.02	14.72999	15.02428
AT4G25692	3.325939	1.440163	0.731487	1.665692	0.415857	3.400494	4.514295	4.763418	2.646529	3.196385	2.529797	3.755951
AT4G25700	13.82569	13.8926	17.59636	9.041707	8.932252	8.51442	9.545249	6.909265	5.054956	11.17672	10.13633	10.37766
AT4G25707	1.187236	2.959555	4.433011	6.52969	8.462719	7.547665	3.702121	2.112263	3.934738	3.594298	4.649065	5.662507
AT4G25710	11.63278	12.77188	14.65506	18.27814	20.79208	20.87122	8.766789	11.61362	8.986039	14.721	14.09231	15.09654
AT4G25719	0.405699	0.190442	0.365964	0.724043	0.410219	0.089577	0.333164	0.848929	0.392797	0.351449	0.249771	0.361356
AT4G25720	18.72207	20.3632	18.18988	20.35797	20.77914	20.00665	24.38235	25.34567	26.81812	20.4354	18.36673	18.41977
AT4G25730	23.58374	26.37337	26.95416	24.59237	25.51308	25.42682	45.23589	44.63042	44.01557	47.84596	50.72616	47.68496
AT4G25740	52.63961	57.86454	54.41476	51.85194	53.7824	50.36753	66.50044	51.73989	59.35407	67.59065	65.21128	65.6578
AT4G25750	1.671687	2.232068	1.379144	1.976256	2.695171	2.584455	0.380015	0.091734	0.285	1.749423	1.998827	1.749155
AT4G25760	1.810445	2.296247	2.68711	3.167832	4.276443	5.134268	2.004931	2.984435	3.107153	2.887161	4.350488	3.321072
AT4G25770	14.43115	14.41562	13.6451	15.84497	13.78913	15.11554	14.31473	14.92462	14.0226	9.063855	9.082995	10.40979
AT4G25780	4.607136	3.527735	5.015912	5.191433	7.062162	6.550395	12.02923	13.0977	13.23901	4.89205	5.121135	6.618013
AT4G25790	9.628219	11.10374	9.271311	17.44495	29.64878	24.68236	1.902807	1.517809	2.006977	6.568244	4.846084	7.778142
AT4G25800	1.979212	2.075919	1.560044	2.090028	2.018008	2.541919	4.494396	5.75209	4.588196	2.169847	3.060348	2.93732
AT4G25810	9.592385	13.23995	13.61806	105.9808	44.6003	69.12129	20.813	21.51721	31.10758	18.99262	12.37875	17.10285
AT4G25820	65.88484	70.80675	74.35541	61.56953	79.73405	85.9734	5.430462	1.871923	3.612553	16.74181	13.52938	11.52676
AT4G25830	15.14488	14.69167	15.12266	17.70169	12.82797	12.86278	6.668509	9.110415	6.432097	6.968815	7.517894	7.150438
AT4G25835	9.343727	11.28911	9.721798	11.92009	13.84244	14.45499	24.39688	24.83974	24.34553	14.02959	16.34099	13.07421
AT4G25840	13.59712	14.46846	14.2056	18.81772	17.91566	15.70437	20.38353	24.32891	24.42514	11.8672	10.38567	11.9124
AT4G25845	0.07169	0.26774	0.330815	0.468845	1.329506	0.712757	0.023114	0.274532	0.022862	0.049673	1.006498	1.141658
AT4G25850	0.4249391	0.3487557	0.3322004	1.230022	1.447587	0.9858553	69.17459	73.84186	72.98408	22.92899	22.49755	18.70413
AT4G25860	0.919845	0.771668	0.934675	1.117655	0.90416	0.923939	3.346689	3.148927	3.099275	0.763935	0.803209	0.964899
AT4G25870	16.67682	20.09192	18.93323	25.12401	24.95926	25.26725	18.01675	17.42003	17.82959	15.40532	13.94268	13.54594
AT4G25880	20.85502	22.64697	21.53876	19.49845	19.6637	20.4343	21.33536	19.4592	19.88438	11.28228	10.69212	10.51265
AT4G25885	0.003827	0.011229	0.009481	0	0.017264	0.028634	0	0.00383	0.092341	0	0.008325	0.024536
AT4G25890	20.35025	25.64178	18.13113	27.66385	28.41802	22.90275	19.62205	18.80489	29.34448	32.34081	25.99991	23.7996
AT4G25900	33.48735	40.53866	37.93023	42.89016	45.48346	46.2852	77.03808	78.96107	78.17969	73.29987	63.72422	75.78051
AT4G25910	47.56131	43.79329	51.86424	25.85778	24.84649	28.92985	22.43042	26.02983	22.1654	19.07965	16.59986	17.31183
AT4G25920	0	0.123239	0	0	0	0	0	0.044038	0	0	0	0
AT4G25930	0	0	0	0	0.109301	0.142259	0.045949	0.266551	0.150953	0	0	0
AT4G25940	14.89988	15.15495	14.44689	10.75943	11.47919	10.21205	5.177548	4.322039	6.716403	2.734806	2.059577	2.175929
AT4G25950	0.426877	0.311325	0.424211	0.213426	0.290821	0	0	0	0	0	0	0
AT4G25960	20.16541	21.47877	20.40509	21.60589	21.9663	19.15013	41.52305	42.11693	35.69249	23.24084	23.06461	22.07021
AT4G25970	47.18727	45.23799	47.60151	41.65014	37.25209	41.91543	43.45837	45.83375	42.29855	35.6761	36.28423	33.53757
AT4G25980	0.653561	0.432862	0.56039	8.049808	9.806952	6.800829	0.369012	0.504666	0.4127	8.035252	6.122736	7.294831
AT4G25990	10.31027	12.23171	13.38308	6.898635	8.628098	7.39369	1.929258	0.5249559	1.561494	0.5236533	0.4340377	0.3811506
AT4G26000	15.07806	15.12295	16.04098	16.75928	19.82047	15.33105	24.3958	23.13677	24.90297	18.39904	19.05941	18.25113
AT4G26005	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26010	43.02694	46.0868	43.48126	42.60894	53.03255	56.69695	3.113519	0.984838	1.524457	19.13827	15.95776	12.8004
AT4G26020	0.05292	0.04941021	0.05398517	0.1589157	0.1392687	0.0522993	0.2724664	0.44478	0.1479937	0.3697752	0.3511083	0.4426712
AT4G26030	0	0	0	0	0	0	0.037236	0	0.228661	0.05366	0	0.210946
AT4G26040	0	0	0	0	0	0	0	0	0.292058	0	0	0
AT4G26050	0.115582	0.018045	0.175112	0.305559	0.437489	0.344366	0.164378	0.466993	0.42076	1.082746	0.947556	1.677742
AT4G26055	1.712526	1.389589	0.987391	1.669305	4.006858	2.151296	1.956619	4.519506	5.530314	2.154675	1.191501	2.41605
AT4G26060	10.39968	13.87069	11.40669	12.82302	15.68622	12.19465	22.16939	25.13051	30.41661	26.45772	22.81186	23.14991
AT4G26070	5.975682	5.813448	6.750228	8.223474	7.306872	8.644613	12.17088	12.59254	12.75322	5.347216	5.923567	4.625806
AT4G26080	26.44383	31.71233	32.17228	28.54386	27.07511	26.22496	66.42403	71.74191	71.54935	31.12979	30.158	23.59013
AT4G26090	2.555672	3.31403	3.246583	3.378375	3.12889	4.13264	4.463578	4.981088	3.201633	1.005798	1.200518	1.510867
AT4G26095	4.510786	4.564382	4.695455	5.710164	4.623364	5.489444	6.779607	5.905957	7.558711	4.643692	4.877976	4.623571
AT4G26100	21.54345	20.45034	21.91122	21.68779	21.00083	21.91274	24.67581	27.92092	28.03333	23.07065	20.73506	23.06589
AT4G26110	61.17921	65.56707	60.12204	55.99595	60.13864	58.23955	56.46409	56.35591	64.20421	60.7206	61.88169	60.38575
AT4G26120	0.968094	1.42043	1.14913	2.436071	1.72905	2.175835	2.340633	2.518477	3.455361	2.389927	2.574917	1.321648
AT4G26130	65.82815	69.61513	73.1602	74.29355	80.0818	80.98684	219.3567	207.0462	180.5027	150.4928	151.7554	164.1953
AT4G26140	9.143095	10.55911	10.89389	6.818546	7.11704	6.954457	7.838098	7.684949	6.616773	4.791112	4.194918	4.325885
AT4G26150	20.2932	18.18285	18.62891	17.88685	11.86074	9.784551	2.392424	0.995114	0.311935	12.61078	13.19318	14.15392
AT4G26160	13.00111	14.05629	10.40795	10.99515	12.91856	12.62109	7.401692	9.955814	13.52924	6.277709	5.000922	6.834495
AT4G26170	0.211573	0.356773	0.268451	0.194892	0.268114	0.290959	0.524031	0.565082	0.507452	0.62259	0.462258	0.278003
AT4G26180	4.543353	4.604064	3.975809	3.523725	3.688541	4.400452	3.72963	4.733928	4.31314	2.231589	3.026998	2.311653
AT4G26190	23.65982	26.27501	23.88124	18.89849	19.60525	19.97281	24.45179	25.97061	23.72346	27.55183	28.27745	27.75757
AT4G26200	1.83247	1.948876	2.516513	22.7419	10.99121	14.20857	5.423265	4.433443	4.62883	5.031421	4.017214	4.865751
AT4G26210	14.49634	15.35598	17.35945	15.48385	16.64248	19.27802	31.57283	26.65042	25.62154	30.19134	28.13961	29.01713
AT4G26220	4.536943	6.273423	7.359983	5.426797	8.049005	6.177585	1.425653	1.052516	2.132767	5.366817	3.468432	2.675145
AT4G26225	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26230	135.0865	161.5217	144.1244	198.0898	231.1702	144.9337	134.7949	167.4092	295.031	252.182	261.3631	252.6812
AT4G26240	7.716012	8.565079	6.082684	8.191846	8.244185	9.647072	10.66414	10.61376	11.58206	8.182751	5.129159	6.063039
AT4G26250	0	0.047466	0	0.050888	0	0	0	0	0	0.046032	0	0
AT4G26255	0.941809	0.655755	0.55408	0.766887	0.519678	0.922241	11.48528	16.80719	15.69878	3.133716	1.960385	1.900153
AT4G26260	0.8276707	0.6697197	1.031973	0.6433749	0.2581277	0.9091447	15.91073	1.141259	4.030356	0.3952413	0.6046468	0.4994387
AT4G26270	4.351979	5.244588	4.351067	7.135242	8.123011	7.537649	19.63124	22.52763	22.48968	19.23189	19.6026	21.41766
AT4G26280	0	0	0	0	0	0	0.225859	0.218788	0.327541	0.382171	0.198515	0.202772
AT4G26288	5.089275	4.984457	6.181177	2.501779	2.179999	3.782802	1.183532	0.808347	0.425662	0.863731	0.18668	0.856385
AT4G26290	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26300	28.23968	29.81211	28.81927	29.02708	27.83786	26.54804	35.75304	31.34358	32.34663	33.97657	32.90779	32.14876
AT4G26310	11.12088	14.36444	11.66231	12.87477	14.00932	13.44838	18.10982	18.27354	19.26821	12.49856	13.61764	13.63716
AT4G26320	8.049293	11.22825	11.77463	4.833707	7.693127	8.826342	0.273462	0.786042	0.266498	4.543449	2.867051	3.922408
AT4G26330	0.118034	0.132202	0.024114	0.094566	0.163479	0.25038	0.067908	0.039132	0.02206	0.126897	0.044995	0.217701
AT4G26340	0	0	0	0.041073	0	0	0	0.123212	0	0	0	0
AT4G26350	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26360	0	0	0	0	0	0	0.04012	0.058653	0.013683	0	0	0
AT4G26365	0	0	0	0.129163	0.071491	0.230435	0	0	0.219713	0.130752	1.531168	0.741123
AT4G26370	30.25872	28.11056	32.5919	22.42593	19.66637	20.14705	42.74172	34.04839	31.29909	21.52341	18.68864	19.67006
AT4G26375	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26380	0	0	0.035424	0.121483	0.091066	0.151721	0.091445	0.257019	0.097218	0.290816	0.088131	0.114599
AT4G26385	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26390	0.10551	0.144951	0.072342	4.674765	5.286853	5.104892	0.033513	0.089448	0.033089	0	0.044995	0
AT4G26400	36.04894	38.15964	30.05378	34.75926	26.28914	34.96911	14.18244	13.27801	13.15733	12.56363	10.64592	11.87913
AT4G26410	24.2176	28.91925	27.90269	25.65831	25.51575	23.91066	23.04511	21.34743	24.89885	23.31488	22.02553	22.19967
AT4G26420	0	0	0	0.1604391	0	0	0	0	0	0	0	0.05254352
AT4G26430	4.201461	4.413241	4.177791	5.252438	5.12631	5.385545	8.072433	6.998775	6.232502	6.81889	6.686153	6.037594
AT4G26440	0	0	0	0	0	0.030446	0.075188	0.047448	0.057887	0.107545	0	0.030542
AT4G26450	21.19245	23.19592	24.12208	22.62606	23.67636	21.93059	29.03594	32.74042	29.36738	23.15419	23.81998	23.59909
AT4G26455	15.1337	16.80861	16.23128	17.05356	19.29123	17.13602	18.77789	19.09231	17.30231	17.70836	20.3381	18.73873
AT4G26460	0.246773	0.080799	0	5.554313	7.288237	4.173022	0.183703	0.61881	0.122063	0.352545	0.865864	0.504176
AT4G26466	0	0.197972	0.505311	2.328982	3.03513	3.147385	0	0.198744	0.033241	0.916324	0.134984	0.34623
AT4G26470	6.908658	7.638395	7.904807	8.618167	9.100775	8.764586	7.361258	8.327245	9.024406	7.276538	5.17141	5.549938
AT4G26480	49.60791	50.92954	52.08852	42.35564	40.01059	45.68466	48.45102	46.29688	44.31172	36.58857	36.81582	36.25369
AT4G26483	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26485	0	0	0	0	0	0.101456	0	0	0	0	0	0
AT4G26488	1.722253	0.894078	1.766758	1.236736	1.606708	1.109163	1.200273	0.43454	0.791102	0.731433	0.761723	0.593409
AT4G26490	1.851078	2.23036	2.033615	1.915044	1.355434	2.666566	2.520695	1.092679	1.373307	1.210691	1.304985	2.005513
AT4G26500	15.25101	16.87176	14.96445	16.18609	15.84872	12.60588	16.71385	19.70411	24.0087	14.65983	15.04907	15.81383
AT4G26510	16.60364	18.49448	17.91313	21.51078	18.54599	17.95885	26.56849	24.22169	27.53965	22.56275	21.7513	20.41372
AT4G26520	20.26421	17.55775	15.93124	9.347108	10.90282	10.13138	11.59001	10.11993	9.589621	10.32946	8.774857	10.78163
AT4G26530	122.6016	98.44775	124.0662	51.64624	26.41807	33.9285	7.189248	0.4957665	0.4792363	1.413604	0.4402671	0.8279103
AT4G26540	39.36221	37.21565	38.43506	20.35408	22.05997	25.72986	4.710552	2.662382	2.720192	4.116457	4.425879	3.973506
AT4G26542	0	0	0.033223	0	0.038861	0	0	0	0	0	0	0
AT4G26550	8.321093	7.844833	7.563334	10.88528	9.966106	9.543813	9.42091	8.151837	9.283862	7.763007	7.883132	6.644649
AT4G26555	52.73301	50.75228	49.58342	35.81567	29.17589	36.56046	21.46593	19.01301	18.47581	12.29295	13.87779	12.0503
AT4G26560	0	0.044728	0	0.464584	0.546105	0.613606	0.13986	0.287717	0	0.781398	0.37147	0
AT4G26570	33.91571	35.75684	35.51904	29.74443	34.8582	34.05104	28.39733	29.03013	32.2042	33.21815	33.94977	34.28351
AT4G26580	0.721872	1.108975	1.252107	0.9275915	0.8380872	0.8818615	0.09856286	0.2765318	0.1786395	0.7835217	0.3510288	0.5933885
AT4G26582	7.377211	6.570833	5.393362	6.949522	8.388526	5.906402	6.218729	6.312766	3.924852	4.522259	2.893251	5.144095
AT4G26590	2.075375	2.232714	2.531851	2.301358	2.954406	4.058974	12.30381	8.275126	9.230533	6.710471	6.786726	7.704457
AT4G26600	8.422989	8.860395	8.754906	10.00946	9.366743	8.092511	13.19045	11.0993	12.49794	13.58634	15.64141	13.41125
AT4G26610	24.99808	23.4229	23.76855	21.41225	19.78294	21.19648	19.78343	19.24115	17.51029	15.35815	11.94759	12.54944
AT4G26620	14.01114	13.49859	14.32259	15.84805	17.93009	17.99251	12.39938	12.85487	12.66335	13.67231	13.87742	13.78772
AT4G26630	94.92952	103.1794	106.247	98.79669	100.6421	99.09357	139.8435	152.8875	143.8706	114.6457	119.432	124.6704
AT4G26640	17.28131	12.43944	11.06431	12.88722	16.30368	11.26862	20.38221	17.40707	15.56094	22.59035	19.9642	20.15324
AT4G26650	20.64446	21.90043	21.27693	19.60636	20.02252	20.19729	18.97464	17.9339	17.91911	17.99622	19.15041	17.76865
AT4G26660	3.302593	3.464339	3.541776	5.561816	4.477489	4.698526	9.581903	6.223258	6.085226	9.396822	9.545539	8.813731
AT4G26670	49.08202	46.99101	46.54018	31.12952	30.84392	30.63269	26.12176	25.76674	26.13526	20.37259	17.46497	19.65054
AT4G26675	0.176578	0	0	0.142853	0	0	0.182988	0	0.155755	0.042237	0	0.58115
AT4G26680	1.671089	1.931818	1.673462	1.147267	1.636141	1.532382	2.813749	2.544029	2.516874	1.896597	2.026932	1.807841
AT4G26690	53.90111	57.48174	59.85968	80.6303	48.9439	56.63974	22.59376	21.39226	22.56735	19.10616	17.53656	17.27788
AT4G26700	17.38039	19.66315	19.0969	17.10402	14.44321	15.19719	47.30296	50.08907	41.23825	29.20988	26.49581	27.74611
AT4G26701	0	0	0	0	0	0.190715	0	0	0	0	0	0
AT4G26710	178.3245	186.1119	174.2878	191.4641	209.0174	200.4086	100.0169	114.9758	138.0807	137.8974	133.2787	139.4602
AT4G26720	21.20455	21.4137	21.61961	19.60212	19.20582	18.68619	21.46185	21.1248	19.66131	21.42311	22.67817	21.99818
AT4G26730	0	0	0	0.243191	0	0	0	0	0	0	0	0
AT4G26740	0	0.046529	0	96.52162	142.3515	86.03072	5.47389	4.259311	3.979559	206.4955	212.7458	227.4198
AT4G26750	12.6488	13.79888	17.28248	21.67588	16.59537	16.76901	29.49255	25.49608	27.93729	24.06127	23.72264	21.69599
AT4G26760	12.18981	13.36136	13.25685	19.3787	19.58932	17.86731	32.20021	27.06058	26.03789	44.02417	40.78606	45.65932
AT4G26770	0.903935	1.021633	1.309037	1.280143	1.315254	1.920549	0.358043	0.416188	0.207785	0.220974	0.192155	0.274206
AT4G26780	10.38396	10.63853	10.62058	9.12512	10.77478	10.76245	16.84104	16.63486	15.67639	18.0013	18.23535	18.70892
AT4G26790	1.205319	2.005498	1.501256	2.115795	1.725742	2.455545	1.671113	1.341306	1.640537	3.939679	2.817324	2.414903
AT4G26795	3.063616	2.145666	3.45133	2.793802	2.135063	3.314723	1.959109	1.674781	1.382629	1.281384	2.340855	2.31643
AT4G26800	0.750797	0.763638	0.633502	0.420277	1.083791	0.822953	1.94767	2.151601	1.83953	1.515827	1.333448	1.065482
AT4G26810	2.278811	3.580277	3.824645	4.145025	4.480528	3.507064	3.898223	4.065269	5.084501	3.066319	2.527486	3.542732
AT4G26820	0.17246	0.203539	0.185321	0.145473	0.093491	0.28701	0	0	0	0.097604	0	0
AT4G26830	3.001594	2.34886	2.326215	2.021825	1.274499	2.864072	0.032774	0.104511	0.028304	0.04675	0.044167	0
AT4G26840	40.00467	43.80607	40.02765	50.1379	50.21793	38.75581	50.23148	51.23297	72.94271	57.56577	55.63818	49.14298
AT4G26850	33.35202	32.98702	35.44871	36.30947	47.92951	40.07343	48.9939	56.07374	52.05894	82.61848	79.61301	79.70955
AT4G26860	19.09056	15.32401	19.6074	19.94633	17.88632	18.49993	16.20859	14.96884	13.29253	16.12762	15.41833	12.56359
AT4G26870	40.29492	46.67687	45.80611	43.7598	45.16875	44.2981	59.24452	63.13795	60.4502	54.70309	58.7532	56.59231
AT4G26880	1.189497	0.593735	0.480745	2.289278	3.30719	2.590951	0	0	0.183094	0.576667	0.344165	0.930857
AT4G26890	0.96172	0.976582	0.636896	2.044686	2.059313	2.869638	0.323515	0.405669	0.630449	0.566775	0.47044	0.66777
AT4G26900	23.3414	25.19599	27.00258	22.51397	25.50092	23.47742	31.68517	30.18254	29.07403	27.06605	23.55454	23.56223
AT4G26910	36.2897	36.6408	35.73145	38.97513	37.12559	40.75808	72.17336	58.3305	59.85765	55.03742	46.38632	49.77116
AT4G26920	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26930	0.049548	0.052477	0.151858	0.281578	0.067642	0.239328	0.072831	0.211705	0.12955	0.067405	0.178037	0.115231
AT4G26940	16.48154	19.3984	21.13536	24.5403	23.03651	22.93799	28.73386	27.85751	28.44032	28.13008	29.6804	27.04832
AT4G26950	0.1919509	0.4105938	0.5434461	0.4139833	0.4972846	0.8225121	1.318579	2.226406	3.844645	1.451744	1.646502	1.763679
AT4G26960	4.308666	5.124791	4.063905	7.283674	8.124172	6.056719	11.02435	17.32735	20.55354	10.63983	9.728085	8.225223
AT4G26965	5.48914	7.446442	8.506945	9.431831	9.118837	6.423048	10.1825	12.59341	16.01423	9.627767	11.73956	10.18546
AT4G26970	79.81126	87.5771	89.22649	92.96837	98.44958	89.7831	97.48338	95.26724	96.60194	59.88856	57.91714	55.17508
AT4G26980	5.170902	6.688647	6.646513	5.310842	5.502366	5.111063	7.551546	6.667041	6.665106	5.154603	4.662092	5.261738
AT4G26990	3.785061	3.894353	4.257849	5.809699	7.023102	6.794385	3.168086	3.466054	4.336892	2.481676	2.195346	2.938784
AT4G27000	63.00485	63.45396	63.54863	74.50719	77.20371	77.89606	79.29718	79.45622	79.61293	55.19685	52.46802	53.23104
AT4G27010	1.90896	2.288304	2.067132	1.461154	2.120167	1.901592	5.465275	4.759782	3.476663	5.167826	5.757764	5.072239
AT4G27020	13.38667	13.29123	13.34734	12.92752	12.12083	11.87968	10.92622	10.89556	11.4542	10.5542	9.870143	9.941692
AT4G27030	6.105915	5.310528	6.291157	3.753377	4.696744	3.640614	4.997582	2.7465	2.448128	9.590521	8.909739	8.167188
AT4G27040	24.89328	26.09974	27.28169	22.84392	23.61911	23.96776	20.44413	20.97137	19.4743	19.68077	19.34705	19.85643
AT4G27050	7.390905	9.159993	8.766799	7.020801	6.170315	7.635757	8.929278	8.073515	7.049429	7.081897	5.643386	7.243224
AT4G27052	0	0	0	0	0	0	0	0	0	0	0	0
AT4G27060	14.05555	15.1144	14.56029	14.91473	15.67822	16.40346	19.95103	18.89355	17.8932	13.12818	15.21011	14.50749
AT4G27070	4.49531	4.793845	4.703356	10.55333	11.54115	11.01547	9.855727	8.753894	12.40005	23.6147	26.28335	26.21264
AT4G27080	17.1668	18.95397	19.95591	18.23986	17.32592	19.6181	33.38406	31.91459	29.99972	24.6524	22.9754	24.29147
AT4G27090	387.7553	435.6444	393.5441	442.8461	438.52	438.403	524.7018	560.5255	518.7938	626.7753	675.4565	655.6613
AT4G27100	8.697236	9.474239	9.192941	8.735453	8.443501	8.97731	8.80548	9.952918	10.35987	6.976733	6.145904	7.239758
AT4G27110	0	0	0.050316	0	0	0	0	0	0	0	0	0
AT4G27120	23.44268	22.93919	23.22426	23.97659	24.19473	24.38746	24.36333	22.54445	29.23004	25.3213	26.61084	27.26368
AT4G27130	258.623	277.1631	264.8868	204.1965	220.8037	219.1078	131.5713	144.9557	167.9334	146.4037	161.2432	153.4611
AT4G27140	0	0	0.384351	616.246	1083.743	571.7671	50.173	12.27755	26.33227	2971.885	3008.113	3335.224
AT4G27150	0.359643	0.370108	0.879584	1851.724	2809.808	2138.084	167.987	23.47185	47.45778	5943.793	4274.124	6532.263
AT4G27160	0.413855	0.579179	2.457351	2667.564	4321.178	3493.104	39.89106	1.484344	1.348317	6221.082	5231.021	5618.099
AT4G27170	0.269487	0.107834	0.942291	1107.593	1661.665	1250.002	50.72225	1.924878	4.08944	1656.119	1073.259	1406.29
AT4G27180	19.33756	20.5155	19.85772	22.64822	28.35401	25.36609	25.9756	22.75205	20.43031	30.43884	30.16544	28.26921
AT4G27190	0.017909	0	0	0.053778	0	0.017698	0.085517	0	0.016712	0.023974	0	0
AT4G27200	0.015829	0.009853	0.010765	0.058095	0.009257	0	0.02021	0	0	0	0.020086	0
AT4G27210	0.014695	0.020928	0.017989	0.032361	0.061877	0	0.011258	0	0.010971	0	0.033566	0
AT4G27220	0.005694	0	0	0.115272	0.075765	0	0	0.047771	0.078989	0.05156	0	0.025337
AT4G27230	25.22753	37.13601	37.75277	38.50736	36.7693	42.67663	52.01176	44.10868	41.31089	34.00432	29.28941	27.57201
AT4G27240	5.455027	8.008904	5.884028	5.120054	7.023517	8.046185	6.531007	5.756903	7.51839	13.23032	13.76205	12.43028
AT4G27250	0.04251511	0.09065543	0.1347379	3.266144	3.390102	2.90621	2.230069	1.974273	2.265459	2.607784	2.718373	2.765901
AT4G27260	9.534899	12.73832	10.95647	27.27435	22.03055	32.40978	86.78667	121.1024	94.63295	27.36474	29.43611	26.80491
AT4G27270	6.630548	6.309457	8.438381	8.804857	10.3661	10.40493	7.064311	6.664624	8.165021	7.88287	7.356276	7.479983
AT4G27280	10.79409	12.07839	15.3256	103.0455	85.60407	109.9852	13.86771	20.36927	23.673	14.94075	15.27203	12.33266
AT4G27290	1.265364	2.063425	2.004661	1.365959	1.554578	1.899589	0.250643	0.307574	0.365823	0.363101	0.271517	0.284565
AT4G27300	11.58242	14.83913	16.36216	16.05381	20.15135	16.63597	15.141	16.61356	15.81759	2.813188	1.806591	1.856954
AT4G27310	5.48872	8.339509	6.374943	10.72413	11.73041	11.90043	8.542725	9.444014	7.408893	15.37155	13.45939	10.90218
AT4G27320	71.07421	76.13529	74.7422	74.06837	72.55457	80.3962	75.62556	80.04546	76.61001	79.66406	68.42095	72.77106
AT4G27330	0	0	0	0.458189	0.546098	0.264573	0.517898	0.374306	0.15034	0.765004	0.580163	1.179026
AT4G27340	6.935643	9.247315	7.640603	5.836485	6.85822	6.103265	10.15	9.413898	11.53087	8.811659	10.14161	8.565454
AT4G27350	9.295851	10.10998	9.950074	22.04797	15.93874	14.89894	11.83244	14.3983	12.99335	15.88359	14.85625	13.77772
AT4G27360	0	0	0	0	0	0	0	0	0	0	0	0
AT4G27370	2.462189	2.873107	2.791966	2.354037	2.4943	2.576861	3.971493	3.554878	3.098758	3.745102	4.359868	3.838198
